candidate_id,had_skills_on_file,strategy,n_recommendations,n_relevant_actions,any_relevant_action
newcand_2907,True,content_popularity_blend,10,1,True
newcand_2908,True,content_popularity_blend,10,2,True
newcand_2909,True,content_popularity_blend,10,3,True
newcand_2910,True,content_popularity_blend,10,2,True
newcand_2911,True,content_popularity_blend,10,3,True
newcand_2912,True,content_popularity_blend,10,4,True
newcand_2913,True,content_popularity_blend,10,3,True
newcand_2914,True,content_popularity_blend,10,3,True
newcand_2915,True,content_popularity_blend,10,3,True
newcand_2916,True,content_popularity_blend,10,3,True
newcand_2917,True,content_popularity_blend,10,1,True
newcand_2918,True,content_popularity_blend,10,3,True
newcand_2919,True,content_popularity_blend,10,3,True
newcand_2920,True,content_popularity_blend,10,4,True
newcand_2921,True,content_popularity_blend,10,2,True
newcand_2922,True,content_popularity_blend,10,4,True
newcand_2923,True,content_popularity_blend,10,2,True
newcand_2924,True,content_popularity_blend,10,2,True
newcand_2925,True,content_popularity_blend,10,5,True
newcand_2926,True,content_popularity_blend,10,2,True
newcand_2927,True,content_popularity_blend,10,2,True
newcand_2928,True,content_popularity_blend,10,3,True
newcand_2929,True,content_popularity_blend,10,4,True
newcand_2930,True,content_popularity_blend,10,1,True
newcand_2931,True,content_popularity_blend,10,2,True
newcand_2932,True,content_popularity_blend,10,1,True
newcand_2933,True,content_popularity_blend,10,2,True
newcand_2934,True,content_popularity_blend,10,5,True
newcand_2935,True,content_popularity_blend,10,1,True
newcand_2936,True,content_popularity_blend,10,5,True
newcand_2937,True,content_popularity_blend,10,1,True
newcand_2938,True,content_popularity_blend,10,2,True
newcand_2939,True,content_popularity_blend,10,1,True
newcand_2940,True,content_popularity_blend,10,3,True
newcand_2941,True,content_popularity_blend,10,3,True
newcand_2942,True,content_popularity_blend,10,3,True
newcand_2943,True,content_popularity_blend,10,3,True
newcand_2944,True,content_popularity_blend,10,2,True
newcand_2945,True,content_popularity_blend,10,2,True
newcand_2946,True,content_popularity_blend,10,5,True
newcand_2947,True,content_popularity_blend,10,0,False
newcand_2948,True,content_popularity_blend,10,3,True
newcand_2949,True,content_popularity_blend,10,4,True
newcand_2950,False,popularity_fallback_no_skills,10,0,False
newcand_2951,True,content_popularity_blend,10,1,True
newcand_2952,True,content_popularity_blend,10,2,True
newcand_2953,True,content_popularity_blend,10,3,True
newcand_2954,True,content_popularity_blend,10,3,True
newcand_2955,True,content_popularity_blend,10,3,True
newcand_2956,True,content_popularity_blend,10,2,True
newcand_2957,True,content_popularity_blend,10,2,True
newcand_2958,True,content_popularity_blend,10,3,True
newcand_2959,True,content_popularity_blend,10,3,True
newcand_2960,True,content_popularity_blend,10,3,True
newcand_2961,True,content_popularity_blend,10,5,True
newcand_2962,True,content_popularity_blend,10,3,True
newcand_2963,True,content_popularity_blend,10,3,True
newcand_2964,True,content_popularity_blend,10,4,True
newcand_2965,True,content_popularity_blend,10,3,True
newcand_2966,True,content_popularity_blend,10,0,False
newcand_2967,True,content_popularity_blend,10,2,True
newcand_2968,True,content_popularity_blend,10,4,True
newcand_2969,False,popularity_fallback_no_skills,10,1,True
newcand_2970,True,content_popularity_blend,10,3,True
newcand_2971,True,content_popularity_blend,10,6,True
newcand_2972,True,content_popularity_blend,10,4,True
newcand_2973,True,content_popularity_blend,10,4,True
newcand_2974,True,content_popularity_blend,10,0,False
newcand_2975,True,content_popularity_blend,10,3,True
newcand_2976,True,content_popularity_blend,10,3,True
newcand_2977,True,content_popularity_blend,10,2,True
newcand_2978,True,content_popularity_blend,10,0,False
newcand_2979,True,content_popularity_blend,10,2,True
newcand_2980,True,content_popularity_blend,10,5,True
newcand_2981,True,content_popularity_blend,10,3,True
newcand_2982,True,content_popularity_blend,10,2,True
newcand_2983,True,content_popularity_blend,10,2,True
newcand_2984,True,content_popularity_blend,10,1,True
newcand_2985,True,content_popularity_blend,10,3,True
newcand_2986,True,content_popularity_blend,10,2,True
newcand_2987,False,popularity_fallback_no_skills,10,0,False
newcand_2988,True,content_popularity_blend,10,4,True
newcand_2989,True,content_popularity_blend,10,3,True
newcand_2990,True,content_popularity_blend,10,0,False
newcand_2991,True,content_popularity_blend,10,3,True
newcand_2992,False,popularity_fallback_no_skills,10,0,False
newcand_2993,True,content_popularity_blend,10,5,True
newcand_2994,True,content_popularity_blend,10,0,False
newcand_2995,True,content_popularity_blend,10,0,False
newcand_2996,True,content_popularity_blend,10,4,True
newcand_2997,True,content_popularity_blend,10,2,True
newcand_2998,True,content_popularity_blend,10,2,True
newcand_2999,True,content_popularity_blend,10,3,True
